ocm_id,title,city,state,lat,lon,status,status_title,num_points,date_last_update,usage_cost,connections,power_kw_max,network
268940,AMZ EV 94-95,Culver City,CA,34.022751,-118.390568,,,,2025-06-24T07:08:00Z,,,3.7,
240992,CULVER HONDA PARKINGLOTUNIT,Culver City,CA,34.026094,-118.390689,,,,2025-06-24T07:08:00Z,,,3.7,
262342,4140 S Norton Ave,Los Angeles,CA,34.008727,-118.332366,,,,2025-06-24T07:08:00Z,,,3.7,
241101,1385 S HIGHLAND AVE,Los Angeles,CA,34.048313,-118.343437,,,,2024-02-20T09:48:00Z,,,3.7,
158724,5263 Packard,Los Angeles,CA,34.050762,-118.35135,,,,2025-06-24T07:09:00Z,,,3.7,
158697,3925 W ADAMS BLVD,Los Angeles,CA,34.032711,-118.327493,,,,2024-02-20T09:47:00Z,,,3.7,
139667,CULVER HONDA,Culver City,CA,34.026249,-118.391266,,,,2019-12-24T09:11:00Z,,,40.0,
240985,TCSOB,Culver City,CA,34.025214,-118.391419,,,,2024-02-20T09:47:00Z,,,3.7,
139668,Venice Crossroads,Los Angeles,CA,34.027891,-118.391427,,,,2020-06-26T02:56:00Z,,,40.0,
158725,1398 S Orange Grove Ave,Los Angeles,CA,34.051479,-118.365538,,,,2025-06-24T07:09:00Z,,,3.7,
240988,CULVER CITY TOY FRONT,Culver City,CA,34.025906,-118.392034,,,,2025-06-24T07:08:00Z,,,3.7,
328758,Sprouts San Vicente,Los Angeles,CA,34.049668,-118.343706,,,,2025-06-24T07:09:00Z,,,50.0,
139717,Sprouts San Vicente,Los Angeles,CA,34.049668,-118.343706,,,,2024-06-04T21:44:00Z,,,175.0,
328209,Trader Joe's,Culver City,CA,34.024883,-118.392448,,,,2025-06-24T07:08:00Z,,,50.0,
139663,Trader Joe's,Culver City,CA,34.024883,-118.392448,,,,2020-06-26T02:56:00Z,,,40.0,
328220,CULVER CITY TOY SERVICE DRIVE 1,Culver City,CA,34.025475,-118.39248,,,,2025-06-24T07:08:00Z,,,3.7,
328266,Venice Crossroads,Los Angeles,CA,34.02736,-118.39233,,,,2025-06-24T07:08:00Z,,,50.0,
328204,TCS LAX22-22,Culver City,CA,34.024681,-118.392561,,,,2025-06-24T07:08:00Z,,,3.7,
328217,P1 STATION 1 P1 - 1,Culver City,CA,34.025202,-118.392569,,,,2025-06-24T07:08:00Z,,,3.7,
139664,P1 STATION 1,Culver City,CA,34.0252022,-118.392569,,,,2019-12-24T09:11:00Z,,,3.0,
240982,AMZ LAX21-3,Culver City,CA,34.024427,-118.392913,,,,2025-06-24T07:08:00Z,,,3.7,
262340,3410 W 43rd St,Los Angeles,CA,34.006062,-118.332144,,,,2025-06-24T07:08:00Z,,,3.7,
158726,5350 San Vicente Blvd,Los Angeles,CA,34.0525555,-118.3511395,,,,2020-06-26T02:56:00Z,,,3.7,
240980,AMZ LAX21-1,Culver City,CA,34.024067,-118.393607,,,,2025-06-24T07:08:00Z,,,3.7,
220566,MIDTOWN LA EV-02,Los Angeles,CA,34.047382,-118.336076,,,,2025-06-24T07:08:00Z,,,3.7,
262361,"Los Angeles, CA - Venice Boulevard",Los Angeles,CA,34.027801,-118.394057,,,44.0,2023-12-01T03:06:00Z,,,250.0,
262341,4296 Creed Ave,Los Angeles,CA,34.006199,-118.330084,,,,2025-06-24T07:08:00Z,,,3.7,
220603,Carthay Pacific,Los Angeles,CA,34.0525774,-118.3710677,,,,2025-06-24T07:09:00Z,,,3.7,
122093,4259 Leimert Blvd,Los Angeles,CA,34.006492,-118.32867,,,,2024-02-20T09:47:00Z,,,3.7,
139655,Culver City Hall,Culver City,CA,34.021247,-118.395556,,,,2020-06-26T02:56:00Z,,,3.7,
158713,1862 Robertson Blvd,Los Angeles,CA,34.04524,-118.386556,,,,2025-06-24T07:08:00Z,,,3.7,
262343,4066 Creed Ave,Los Angeles,CA,34.010396,-118.325008,,,,2025-06-24T07:08:00Z,,,3.7,
122203,4519 Pico Blvd,Los Angeles,CA,34.048617,-118.334337,,,,2024-02-20T09:48:00Z,,,3.7,
268946,3765 Watseka Ave,Los Angeles,CA,34.025059,-118.397444,,,,2025-06-24T07:08:00Z,,,3.7,
158696,9418 National Blvd,Los Angeles,CA,34.031418,-118.396575,,,,2024-02-20T09:47:00Z,,,3.7,
328814,1506 S Bedford St,Los Angeles,CA,34.05123,-118.38062,,,,2025-06-24T07:09:00Z,,,3.7,
158716,1757 S Robertson Blvd,Los Angeles,CA,34.047675,-118.385915,,,,2025-06-24T07:08:00Z,,,3.7,
158738,5962 San Vicente Blvd,Los Angeles,CA,34.05689377,-118.3614205,,,,2020-06-26T02:56:00Z,,,3.7,
158734,1109 South La Brea Ave,Los Angeles,CA,34.054671,-118.343901,,,,2025-06-24T07:09:00Z,,,3.7,
328119,1 CULVER STATION 3,Culver City,CA,34.020698,-118.397589,,,,2025-06-24T07:08:00Z,,,3.7,
122116,ONE CULVER,Culver City,CA,34.020683,-118.39779,,,,2019-12-24T09:11:00Z,,,3.0,
328107,1 CULVER STATION 4,Culver City,CA,34.020442,-118.397829,,,,2025-06-24T07:08:00Z,,,3.7,
328110,1 CULVER APPLE L2 STATION 17,Culver City,CA,34.02057,-118.397862,,,,2025-06-24T07:08:00Z,,,3.7,
328116,1 CULVER STATION 2,Culver City,CA,34.020684,-118.397947,,,,2025-06-24T07:08:00Z,,,3.7,
262339,4447 10th Ave,Los Angeles,CA,34.003337,-118.328058,,,,2025-06-24T07:08:00Z,,,3.7,
328112,1 CULVER APPLE L2 STATION 15,Culver City,CA,34.020602,-118.398018,,,,2025-06-24T07:08:00Z,,,3.7,
220605,Eretz Properties,Los Angeles,CA,34.053858,-118.377057,,,,2025-06-24T07:09:00Z,,,3.7,
220498,3755 Delmas Terrace,Los Angeles,CA,34.024836,-118.398661,,,,2025-06-24T07:08:00Z,,,3.7,
328156,3838 by CLG,Culver City,CA,34.02199,-118.39873,,,,2025-06-24T07:08:00Z,,,3.7,
328162,3833 Dunn Dr,Los Angeles,CA,34.022267,-118.398957,,,,2025-06-24T07:08:00Z,,,3.7,
268936,Bowtruss Parking,Culver City,CA,34.020817,-118.399486,,,,2025-06-24T07:08:00Z,,,3.7,
